Store_Ratio,Basket_Ratio,Score_3,Score_4
0.147,0.106,0.158,68.70100000000001
0.38,0.0342,0.21,109.011
0.457,0.985,0.6409999999999999,87.382
0.701,0.623,0.4529999999999999,78.05
0.569,0.0668,0.188,154.799
0.351,0.244,0.31,68.92
0.401,0.364,0.2239999999999999,129.57
0.188,0.00175,0.191,78.818
0.552,0.15,0.316,87.485
0.561,0.935,0.625,89.973
0.619,0.299,0.31,115.405
0.523,0.947,0.653,190.013
0.672,0.638,0.267,121.998
0.469,0.745,0.6890000000000001,154.88
0.432,0.266,0.201,89.915
0.6990000000000001,0.813,0.682,89.994
0.427,0.3379999999999999,0.619,180.00799999999998
0.141,0.267,0.0383,71.461
0.688,0.386,0.1939999999999999,84.95200000000001
0.475,0.606,0.282,94.994
0.509,0.928,0.3339999999999999,138.00799999999998
0.802,0.728,0.54,120.96
0.415,0.599,0.5529999999999999,172.709
0.382,0.638,0.2239999999999999,137.987
0.5429999999999999,0.239,0.226,132.261
0.126,0.104,0.0626,172.02599999999998
0.728,0.8809999999999999,0.321,127.969
0.3229999999999999,0.0147,0.048,64.767
0.721,0.731,0.6609999999999999,122.551
0.295,0.0155,0.0375,60.401
0.596,0.606,0.347,165.86
0.221,0.126,0.216,133.63
0.6409999999999999,0.474,0.588,76.006
0.6459999999999999,0.3389999999999999,0.727,75.997
0.231,0.97,0.302,97.513
0.8009999999999999,0.636,0.381,109.963
0.412,0.957,0.223,174.043
0.7390000000000001,0.725,0.136,118.994
0.767,0.79,0.8759999999999999,115.03
0.47,0.0194,0.139,91.99
0.3779999999999999,0.515,0.315,72.743
0.154,0.0277,0.114,176.608
0.178,0.115,0.0923,65.281
0.552,0.0458,0.254,84.575
0.416,0.0973,0.288,114.372
0.599,0.55,0.7859999999999999,123.54
0.292,0.823,0.244,89.939
0.531,0.626,0.746,88.236
0.6729999999999999,0.8390000000000001,0.653,126.014
0.65,0.768,0.387,196.037
0.657,0.507,0.735,94.008
0.309,0.0278,0.24,127.773
0.3989999999999999,0.492,0.159,91.066
0.8,0.746,0.838,117.996
0.479,0.174,0.296,103.577
0.575,0.5770000000000001,0.157,90.012
0.741,0.6970000000000001,0.774,116.109
0.2019999999999999,0.181,0.0376,87.99600000000001
0.531,0.0282,0.157,94.739
0.168,0.1169999999999999,0.0583,115.133
0.57,0.442,0.53,73.96300000000001
0.11,0.494,0.0179,86.98100000000001
0.7020000000000001,0.6920000000000001,0.419,144.89600000000002
0.445,0.955,0.336,123.343
0.735,0.645,0.8809999999999999,106.753
0.606,0.259,0.457,116.28
0.515,0.0759,0.3979999999999999,96.981
0.647,0.198,0.231,93.46
0.7559999999999999,0.1939999999999999,0.26,95.011
0.609,0.386,0.377,83.959
0.703,0.43,0.16,117.997
0.773,0.856,0.968,100.014
0.4679999999999999,0.429,0.174,67.334
0.7809999999999999,0.8140000000000001,0.861,101.256
0.337,0.376,0.255,97.311
0.437,0.446,0.935,50.048
0.111,0.0713,0.0896,66.64699999999999
0.536,0.7040000000000001,0.7020000000000001,103.134
0.506,0.326,0.871,88.15700000000001
0.742,0.939,0.957,93.995
0.669,0.606,0.653,119.998
0.695,0.5920000000000001,0.672,95.02
0.297,0.17,0.158,202.038
0.711,0.647,0.4579999999999999,122.918
0.369,0.452,0.1669999999999999,123.997
0.159,0.946,0.309,164.997
0.3829999999999999,0.00952,0.0865,135.194
0.597,0.47,0.615,128.8
0.547,0.247,0.174,130.517
0.491,0.523,0.0356,100.999
0.534,0.295,0.165,129.32399999999998
0.758,0.519,0.617,92.872
0.379,0.133,0.1669999999999999,118.618
0.133,0.258,0.0386,83.46799999999999
0.165,0.901,0.00132,65.98899999999999
0.69,0.778,0.532,87.00299999999999
0.4589999999999999,0.318,0.218,123.218
0.752,0.6629999999999999,0.961,92.829
0.647,0.152,0.168,136.02
0.473,0.349,0.385,143.374
0.241,0.752,0.153,184.752
0.639,0.2189999999999999,0.797,74.73899999999999
0.128,0.2,0.034,74.101
0.825,0.84,0.914,99.98
0.461,0.465,0.901,97.971
0.475,0.971,0.348,90.52
0.84,0.591,0.868,90.04
0.389,0.256,0.382,74.517
0.3829999999999999,0.111,0.285,100.872
0.5539999999999999,0.22,0.5820000000000001,109.548
0.386,0.0168,0.6509999999999999,75.857
0.645,0.736,0.871,91.141
0.675,0.419,0.634,89.92200000000001
0.1159999999999999,0.0145,0.0737,87.329
0.0603,1.0,1e-05,70.54
0.159,0.144,0.148,75.89699999999999
0.522,0.9,0.579,160.01
0.384,0.054,0.195,83.21700000000001
0.7340000000000001,0.8340000000000001,0.512,92.018
0.723,0.726,0.962,100.051
0.364,0.964,0.0585,97.46
0.359,0.5379999999999999,0.568,95.123
0.748,0.525,0.643,116.983
0.346,0.108,0.158,129.55
0.332,0.0191,0.222,91.149
0.621,0.165,0.432,174.229
0.523,0.108,0.3339999999999999,147.524
0.241,0.0272,0.0377,100.237
0.386,0.00157,0.162,59.86600000000001
0.8859999999999999,0.377,0.728,126.006
0.705,0.381,0.31,109.981
0.941,0.4629999999999999,0.312,127.003
0.365,0.466,0.487,95.163
0.708,0.56,0.411,163.043
0.721,0.488,0.731,84.046
0.677,0.363,0.405,127.965
0.156,0.139,0.134,157.128
0.618,0.8759999999999999,0.233,135.006
0.595,0.184,0.0976,120.01
0.257,0.7929999999999999,0.304,125.449
0.665,0.386,0.705,117.912
0.58,0.544,0.92,111.465
0.816,0.511,0.539,83.118
0.318,0.363,0.418,90.807
0.65,0.914,0.6509999999999999,127.971
0.504,0.3,0.265,105.402
0.72,0.757,0.484,118.27
0.705,0.188,0.145,139.815
0.72,0.708,0.15,90.03200000000001
0.397,0.7490000000000001,0.539,150.037
0.4429999999999999,0.00669,0.198,109.066
0.8740000000000001,0.8809999999999999,0.536,130.007
0.195,0.0073599999999999,0.0382,42.313
0.1969999999999999,0.0527,0.0386,82.876
0.594,0.4,0.478,120.479
0.4379999999999999,0.672,0.457,185.93400000000003
0.807,0.5,0.243,97.09
0.758,0.6920000000000001,0.935,144.034
0.782,0.748,0.216,131.998
0.3829999999999999,0.00952,0.0865,135.194
0.5770000000000001,0.7490000000000001,0.255,130.97
0.588,0.158,0.462,85.368
0.636,0.373,0.319,86.995
0.527,0.961,0.297,98.07
0.521,0.0568,0.0685,80.391
0.506,0.8859999999999999,0.595,143.935
0.149,0.206,0.264,79.764
0.825,0.904,0.528,129.036
0.35,0.981,0.655,189.942
0.535,0.5,0.146,80.113
0.6859999999999999,0.867,0.691,126.068
0.457,0.55,0.282,84.07799999999999
0.7070000000000001,0.584,0.151,109.984
0.221,0.0363,0.0399,68.809
0.583,0.916,0.732,167.933
0.602,0.8759999999999999,0.96,108.845
0.569,0.8909999999999999,0.6459999999999999,116.985
0.555,0.923,0.682,116.012
0.597,0.82,0.5760000000000001,119.969
0.514,0.951,0.838,171.96
0.352,0.498,0.0425,155.181
0.883,0.415,0.318,76.986
0.6679999999999999,0.7879999999999999,0.6920000000000001,137.38
0.561,0.597,0.355,76.82600000000001
0.602,0.633,0.931,98.995
0.643,0.8009999999999999,0.534,95.988
0.809,0.785,0.148,107.498
0.508,0.8270000000000001,0.14,118.009
0.664,0.665,0.436,103.723
0.8109999999999999,0.5529999999999999,0.86,148.014
0.862,0.588,0.6579999999999999,90.045
0.575,0.845,0.376,127.997
0.688,0.311,0.141,139.997
0.486,0.312,0.598,205.917
0.648,0.7829999999999999,0.763,145.549
0.337,0.259,0.291,104.819
0.424,0.321,0.405,133.126
0.555,0.537,0.238,143.989
0.674,0.915,0.78,126.038
0.7340000000000001,0.552,0.3879999999999999,119.972
0.742,0.8590000000000001,0.652,95.046
0.733,0.782,0.634,93.021
0.317,0.096,0.0324,126.028
0.492,0.3379999999999999,0.512,159.94799999999998
0.628,0.321,0.6659999999999999,90.259
0.628,0.427,0.321,82.005
0.494,0.637,0.1,147.924
0.0653,0.0831,0.0416,59.849
0.675,0.3939999999999999,0.405,104.987
0.68,0.479,0.901,161.994
0.7929999999999999,0.33,0.498,86.007
0.495,0.7490000000000001,0.603,81.012
0.597,0.134,0.153,145.865
0.7070000000000001,0.506,0.894,193.982
0.304,0.0271,0.0827,100.212
0.746,0.386,0.999,119.318
0.5870000000000001,0.557,0.395,159.914
0.522,0.0252,0.305,74.332
0.904,0.775,0.75,99.451
0.7190000000000001,0.652,0.823,112.005
0.6609999999999999,0.7829999999999999,0.0689,139.966
0.913,0.625,0.298,126.915
0.174,0.0067599999999999,0.0595,70.382
0.7290000000000001,0.8009999999999999,0.7390000000000001,96.135
0.248,0.0545,0.11,166.93200000000002
0.604,0.809,0.585,121.983
0.7440000000000001,0.619,0.6409999999999999,112.997
0.7509999999999999,0.752,0.85,111.158
0.3339999999999999,0.183,0.168,91.668
0.392,0.534,0.325,181.305
0.618,0.5579999999999999,0.336,111.709
0.327,0.391,0.0863,140.733
0.664,0.66,0.355,99.946
0.632,0.574,0.557,125.989
0.5660000000000001,0.885,0.307,90.989
0.741,0.6970000000000001,0.774,116.109
0.417,0.484,0.501,149.79
0.523,0.296,0.346,122.571
0.313,0.111,0.858,145.373
0.7170000000000001,0.598,0.496,153.905
0.799,0.748,0.853,84.95200000000001
0.828,0.6859999999999999,0.617,91.713
0.555,0.925,0.308,97.495
0.253,0.0272,0.125,68.211
0.667,0.83,0.701,113.03
0.627,0.66,0.92,97.116
0.6609999999999999,0.674,0.49,171.946
0.691,0.733,0.797,153.976
0.8240000000000001,0.588,0.513,98.027
0.143,0.0585,0.0572,180.655
0.669,0.921,0.888,92.254
0.6829999999999999,0.517,0.4429999999999999,160.03799999999998
0.477,0.228,0.57,111.871
0.767,0.964,0.843,112.381
0.267,0.0338,0.321,74.461
0.7829999999999999,0.183,0.287,140.049
0.621,0.685,0.3979999999999999,129.951
0.626,0.8759999999999999,0.711,119.4
0.674,0.626,0.845,87.89
0.5479999999999999,0.924,0.242,124.031
0.396,0.947,0.4429999999999999,93.043
0.621,0.601,0.457,116.735
0.55,0.501,0.148,130.283
0.109,0.0807,0.0508,84.44
0.299,0.00626,0.0634,69.043
0.377,0.6629999999999999,0.363,131.727
0.256,0.138,0.3829999999999999,57.46
0.207,0.894,0.246,85.986
0.521,0.877,0.1989999999999999,180.007
0.6759999999999999,0.19,0.233,120.093
0.7609999999999999,0.6679999999999999,0.578,90.04299999999999
0.637,0.69,0.457,129.857
0.309,0.0782,0.337,139.64600000000002
0.5489999999999999,0.341,0.6709999999999999,93.511
0.159,0.1669999999999999,0.0247,132.166
0.7390000000000001,0.434,0.606,150.032
0.71,0.4529999999999999,0.0572,119.955
0.461,0.147,0.267,78.809
0.0707,0.118,0.0372,74.857
0.514,0.32,0.14,115.312
0.51,0.427,0.286,114.714
0.746,0.187,0.178,140.142
0.775,0.6920000000000001,0.7240000000000001,114.953
0.419,0.0923,0.107,121.747
0.828,0.782,0.351,130.013
0.53,0.4039999999999999,0.21,102.017
0.616,0.226,0.486,121.449
0.154,0.00356,0.0634,70.616
0.76,0.674,0.461,129.944
0.764,0.353,0.442,109.952
0.7490000000000001,0.82,0.534,120.066
0.5579999999999999,0.0269,0.291,73.834
0.172,0.0466,0.0359,120.96
0.15,0.0234,0.066,62.36
0.384,0.728,0.311,156.39600000000002
0.8079999999999999,0.8270000000000001,0.66,96.937
0.755,0.7859999999999999,0.873,127.987
0.61,0.648,0.249,109.982
0.233,0.985,0.539,194.917
0.615,0.4679999999999999,0.3279999999999999,109.977
0.593,0.7759999999999999,0.634,81.992
0.757,0.8370000000000001,0.5920000000000001,132.15200000000002
0.8140000000000001,0.6609999999999999,0.297,124.991
0.536,0.0647,0.602,76.222
0.705,0.8140000000000001,0.259,110.0
0.254,0.0157,0.257,205.294
0.624,0.899,0.797,104.055
0.14,0.0385,0.0393,91.626
0.6629999999999999,0.972,0.645,123.978
0.297,0.0682,0.235,79.694
0.625,0.848,0.716,137.993
0.238,0.00484,0.0394,70.821
0.172,0.0339,0.0395,67.046
0.579,0.8959999999999999,0.103,125.672
0.826,0.677,0.433,134.118
0.4379999999999999,0.1669999999999999,0.205,144.77100000000002
0.127,0.0579,0.0389,71.223
0.6890000000000001,0.451,0.2339999999999999,131.974
0.804,0.0354,0.386,80.212
0.6559999999999999,0.818,0.885,75.007
0.281,0.238,0.147,75.36
0.486,0.867,0.281,92.757
0.332,0.474,0.337,92.22
0.551,0.483,0.0754,171.963
0.245,0.0348,0.118,136.57399999999998
0.8290000000000001,0.176,0.325,100.054
0.706,0.947,0.619,125.021
0.637,0.8490000000000001,0.936,104.074
0.624,0.246,0.718,77.558
0.179,0.0216,0.0353,66.483
0.372,0.6409999999999999,0.33,119.013
0.6609999999999999,0.908,0.6559999999999999,144.091
0.872,0.5329999999999999,0.7040000000000001,124.029
0.647,0.3279999999999999,0.48,139.967
0.3979999999999999,0.195,0.2239999999999999,79.46600000000001
0.645,0.556,0.895,171.99900000000002
0.7140000000000001,0.8859999999999999,0.954,156.351
0.56,0.757,0.611,93.998
0.337,0.0792,0.317,82.251
0.618,0.6829999999999999,0.3329999999999999,126.029
0.441,0.815,0.522,164.021
0.3779999999999999,0.409,0.184,100.087
0.499,0.97,0.0506,106.558
0.502,0.409,0.2339999999999999,75.23100000000001
0.0963,0.1159999999999999,0.0343,81.696
0.4479999999999999,0.645,0.466,183.327
0.34,0.209,0.151,137.042
0.723,0.624,0.688,169.95
0.1119999999999999,0.013,0.07,71.801
0.421,0.45,0.217,139.621
0.733,0.374,0.3329999999999999,82.016
0.555,0.00716,0.352,116.036
0.387,0.00793,0.425,105.834
0.747,0.551,0.912,130.001
0.482,0.361,0.1939999999999999,156.733
0.64,0.7559999999999999,0.331,85.064
0.628,0.111,0.099,119.957
0.8340000000000001,0.8240000000000001,0.894,139.967
0.172,0.0466,0.0359,120.96
0.141,0.0282,0.0658,145.22
0.6890000000000001,0.4639999999999999,0.347,140.558
0.8109999999999999,0.691,0.73,97.012
0.156,0.0293,0.0373,74.452
0.8340000000000001,0.73,0.446,155.00799999999998
0.3829999999999999,0.1119999999999999,0.386,140.643
0.575,0.5710000000000001,0.449,105.049
0.272,0.105,0.23,86.664
0.802,0.778,0.8859999999999999,121.977
0.823,0.624,0.652,105.007
0.526,0.862,0.528,90.052
0.6559999999999999,0.0133,0.855,61.514
0.596,0.372,0.425,139.967
0.5529999999999999,0.502,0.296,129.976
0.78,0.528,0.3829999999999999,155.95
0.667,0.0777,0.166,141.0
0.208,0.018,0.0833,79.314
0.305,0.0038799999999999,0.158,125.698
0.8390000000000001,0.741,0.532,98.046
0.301,0.0588,0.209,49.021
0.633,0.461,0.353,163.808
0.7959999999999999,0.742,0.804,175.91299999999998
0.347,0.8,0.66,103.725
0.8270000000000001,0.737,0.873,121.99
0.685,0.626,0.8029999999999999,107.991
0.792,0.897,0.9,120.639
0.708,0.472,0.695,100.067
0.736,0.308,0.361,111.202
0.511,0.094,0.1889999999999999,101.862
0.711,0.581,0.949,117.084
0.483,0.12,0.507,109.465
0.341,0.0073599999999999,0.0377,77.256
0.177,0.0135,0.0338,76.594
0.307,0.00767,0.0373,68.919
0.634,0.893,0.667,124.621
0.424,0.0139999999999999,0.222,202.83900000000003
0.23,0.218,0.0976,203.918
0.716,0.128,0.2289999999999999,160.154
0.249,0.364,0.311,141.991
0.775,0.795,0.7959999999999999,95.212
0.735,0.696,0.612,105.125
0.146,0.7190000000000001,1e-05,68.021
0.133,0.0109,0.0397,73.477
0.384,0.562,0.159,136.094
0.545,0.675,0.162,124.97
0.118,0.00417,0.0381,95.401
0.526,0.59,0.0375,150.414
0.44,0.0119,0.285,78.278
0.5870000000000001,0.409,0.3389999999999999,120.028
0.48,0.7559999999999999,0.447,131.127
0.48,0.313,0.273,100.075
0.156,0.0316,0.0283,136.526
0.768,0.755,0.8340000000000001,132.002
0.568,0.6629999999999999,0.8079999999999999,165.203
0.8079999999999999,0.85,0.7170000000000001,106.855
0.0727,0.176,0.039,78.753
0.129,0.0156,0.0535,71.65899999999999
0.606,0.62,0.667,124.169
0.7440000000000001,0.9,0.684,125.011
0.8290000000000001,0.3289999999999999,0.669,87.01100000000001
0.166,0.988,0.207,168.62900000000002
0.501,0.905,0.584,123.277
0.181,0.0141,0.104,133.48
0.317,0.158,0.247,130.503
0.476,0.777,0.472,167.96400000000003
0.574,0.012,0.6579999999999999,123.169
0.726,0.838,0.434,91.987
0.722,0.47,0.4639999999999999,95.118
0.628,0.737,0.5920000000000001,91.507
0.7090000000000001,0.718,0.465,141.102
0.643,0.682,0.0809,145.966
0.501,0.405,0.446,109.891
0.618,0.457,0.447,79.942
0.8140000000000001,0.847,0.758,128.014
0.4429999999999999,0.4029999999999999,0.41,143.46200000000002
0.2019999999999999,0.285,0.0,73.016
0.757,0.203,0.298,156.04
0.153,0.00923,0.0324,73.277
0.611,0.71,0.491,144.16299999999998
0.521,0.7040000000000001,0.846,98.364
0.524,0.6659999999999999,0.745,94.885
0.726,0.4629999999999999,0.321,123.881
0.132,0.0492,0.0655,83.12899999999999
0.612,0.631,0.46,94.985
0.531,0.7709999999999999,0.483,128.012
0.6409999999999999,0.634,0.5329999999999999,90.983
0.321,0.0566,0.144,134.35299999999998
0.6,0.861,0.318,110.05
0.409,0.544,0.45,160.046
0.545,0.998,0.142,129.99200000000002
0.685,0.244,0.35,115.929
0.598,0.0979,0.25,101.52
0.855,0.515,0.595,100.045
0.547,0.091,0.0981,63.807
0.2019999999999999,0.0269,0.0478,140.36700000000002
0.858,0.426,0.419,89.98100000000001
0.515,0.0999,0.152,113.563
0.56,0.68,0.319,89.391
0.4529999999999999,0.971,0.252,85.027
0.88,0.8140000000000001,0.942,138.083
0.7190000000000001,0.775,0.25,125.945
0.718,0.691,0.552,100.008
0.816,0.669,0.774,173.93599999999998
0.713,0.6890000000000001,0.652,94.0
0.665,0.6729999999999999,0.779,132.642
0.55,0.501,0.148,130.283
0.594,0.161,0.209,116.808
0.642,0.57,0.611,81.99700000000001
0.498,0.141,0.352,139.099
0.77,0.759,0.841,127.973
0.401,0.165,0.0881,111.885
0.541,0.09,0.479,69.404
0.853,0.588,0.6579999999999999,125.976
0.527,0.0968,0.326,125.462
0.5760000000000001,0.432,0.348,132.144
0.59,0.63,0.2269999999999999,119.962
0.5770000000000001,0.828,0.706,142.365
0.7290000000000001,0.7929999999999999,0.63,107.038
0.6920000000000001,0.8140000000000001,0.789,176.035
0.562,0.381,0.746,122.199
0.203,0.174,0.171,69.475
0.0612,0.017,0.0307,62.232
0.62,0.906,0.3979999999999999,123.047
0.281,0.58,0.282,151.56799999999998
0.605,0.7040000000000001,0.4,80.925
0.585,0.619,0.933,122.872
0.632,0.59,0.953,130.287
0.486,0.944,0.574,108.802
0.3829999999999999,0.292,0.593,104.789
0.7929999999999999,0.715,0.945,110.925
0.746,0.456,0.436,112.012
0.466,0.496,0.352,74.747
0.115,0.0852,0.0375,65.125
0.7609999999999999,0.518,0.522,133.976
0.737,0.21,0.305,79.992
0.546,0.91,0.4579999999999999,90.58
0.496,0.8370000000000001,0.7040000000000001,169.995
0.7829999999999999,0.542,0.039,92.019
0.7909999999999999,0.65,0.816,106.998
0.732,0.396,0.445,140.04399999999998
0.494,0.476,0.271,88.9
0.349,0.381,0.096,113.44
0.639,0.727,0.3339999999999999,170.019
0.4679999999999999,0.8590000000000001,0.486,180.158
0.486,0.41,0.799,107.824
0.2789999999999999,0.4539999999999999,0.216,150.661
0.752,0.764,0.5820000000000001,121.958
0.184,0.2,0.0381,86.196
0.2269999999999999,0.035,0.0384,73.365
0.6779999999999999,0.65,0.327,109.971
0.432,0.852,0.596,118.256
0.3829999999999999,0.0768,0.131,73.756
0.564,0.455,0.437,146.686
0.18,0.0584,0.0255,59.888000000000005
0.638,0.142,0.0532,108.425
0.632,0.284,0.6609999999999999,115.382
0.514,0.884,0.898,158.262
0.64,0.5710000000000001,0.568,109.56
0.546,0.945,0.545,135.128
0.52,0.601,0.608,169.97400000000002
0.415,0.416,0.311,112.502
0.414,0.568,0.19,78.806
0.5579999999999999,0.818,0.4529999999999999,81.03399999999999
0.8340000000000001,0.945,0.934,130.418
0.738,0.88,0.7709999999999999,86.99
0.695,0.762,0.5529999999999999,120.042
0.191,0.0547,0.0377,140.244
0.5429999999999999,0.611,0.218,121.963
0.44,0.632,0.0396,139.999
0.7559999999999999,0.505,0.103,128.066
0.6459999999999999,0.831,0.593,133.431
0.172,0.109,0.0366,71.556
0.677,0.7709999999999999,0.304,92.514
0.455,0.737,0.804,84.619
0.626,0.88,0.534,95.079
0.13,0.0121,0.111,74.309
0.419,0.287,0.0862,130.042
0.381,0.2769999999999999,0.184,92.925
0.283,0.35,0.211,75.107
0.735,0.5,0.119,126.1
0.136,0.995,1e-05,87.45200000000001
0.348,0.6859999999999999,0.635,178.46599999999998
0.159,0.00491,0.0384,70.08800000000001
0.511,0.406,0.29,142.605
0.936,0.55,0.763,120.963
0.491,0.583,0.907,150.572
0.7490000000000001,0.748,0.745,110.437
0.7979999999999999,0.539,0.3939999999999999,136.94899999999998
0.481,0.826,0.8190000000000001,118.679
0.649,0.297,0.364,131.94
0.496,0.7490000000000001,0.6629999999999999,96.15
0.332,0.3979999999999999,0.0312,119.959
0.561,0.652,0.469,88.431
0.665,0.94,0.752,93.725
0.604,0.4589999999999999,0.505,105.908
0.742,0.48,0.807,135.811
0.477,0.994,0.0397,125.058
0.148,0.0978,0.039,89.65799999999999
0.649,0.7170000000000001,0.305,125.001
0.476,0.261,0.153,169.94099999999997
0.6759999999999999,0.882,0.8170000000000001,88.413
0.581,0.5589999999999999,0.294,125.078
0.758,0.496,0.59,99.985
0.7070000000000001,0.6409999999999999,0.74,112.017
0.481,0.132,0.258,112.918
0.377,0.173,0.5579999999999999,132.187
0.556,0.386,0.669,165.47099999999998
0.657,0.6609999999999999,0.342,87.985
0.504,0.973,0.685,143.067
0.595,0.865,0.491,96.048
0.514,0.612,0.342,125.99
0.12,0.0113,0.0383,57.354
0.942,0.152,0.482,134.998
0.782,0.753,0.94,74.983
0.523,0.758,0.7659999999999999,135.437
0.89,0.407,0.627,84.999
0.621,0.589,0.75,98.12
0.241,0.1169999999999999,0.0762,98.328
0.5710000000000001,0.3989999999999999,0.611,141.922
0.5720000000000001,0.3329999999999999,0.0398,94.997
0.537,0.488,0.583,84.228
0.53,0.5429999999999999,0.181,149.85299999999998
0.284,0.0433,0.2239999999999999,203.946
0.653,0.8759999999999999,0.62,130.091
0.8190000000000001,0.493,0.725,117.027
0.517,0.652,0.3329999999999999,156.07
0.354,0.731,0.698,170.64
0.163,0.977,0.369,178.44
0.685,0.291,0.25,83.991
0.41,0.478,0.163,80.363
0.4589999999999999,0.8909999999999999,0.588,154.83700000000002
0.588,0.597,0.8370000000000001,119.36
0.528,0.135,0.61,71.88
0.0637,0.946,1e-05,75.99
0.2739999999999999,0.5670000000000001,0.29,144.713
0.662,0.861,0.254,92.047
0.434,0.0142,0.173,111.854
0.282,0.00689,0.0342,102.878
0.384,0.733,0.314,137.834
0.846,0.483,0.291,160.071
0.396,0.198,0.19,138.624
0.237,0.0311,0.13,68.753
0.449,0.412,0.905,118.38
0.416,0.6809999999999999,0.266,149.892
0.5660000000000001,0.155,0.69,108.51
0.8440000000000001,0.961,0.547,172.429
0.843,0.547,0.8320000000000001,117.009
0.8420000000000001,0.7340000000000001,0.952,137.958
0.4579999999999999,0.5720000000000001,0.575,82.553
0.451,0.318,0.0486,106.993
0.804,0.54,0.765,115.932
0.446,0.759,0.738,129.486
0.607,0.8290000000000001,0.685,96.172
0.527,0.535,0.158,93.021
0.609,0.923,0.961,115.996
0.466,0.0532,0.0827,81.711
0.529,0.0609,0.13,99.469
0.286,0.0304,0.0865,102.607
0.42,0.353,0.283,111.938
0.841,0.823,0.912,126.999
0.71,0.283,0.575,130.072
0.679,0.465,0.521,120.047
0.866,0.5579999999999999,0.778,116.989
0.428,0.911,0.312,180.107
0.0,0.0421,0.0,0.0
0.693,0.797,0.6940000000000001,154.91299999999998
0.141,0.0449,0.0377,67.461
0.759,0.639,0.682,128.01
0.877,0.8540000000000001,0.54,114.472
0.82,0.593,0.904,114.996
0.687,0.792,0.6709999999999999,100.015
0.561,0.652,0.469,88.431
0.286,0.168,0.2019999999999999,68.1
0.63,0.698,0.529,94.023
0.5579999999999999,0.211,0.424,144.32299999999998
0.642,0.233,0.3329999999999999,114.495
0.618,0.615,0.809,90.415
0.823,0.765,0.715,99.96
0.674,0.522,0.59,96.974
0.389,0.00546,0.271,62.515
0.713,0.746,0.47,135.02100000000002
0.26,0.216,0.0482,140.102
0.136,0.0152,0.0376,70.955
0.285,0.908,0.669,159.756
0.402,0.539,0.371,146.526
0.698,0.774,0.731,133.197
0.282,0.939,0.3979999999999999,159.976
0.57,0.606,0.521,77.061
0.345,0.775,0.462,149.972
0.456,0.456,0.974,144.489
0.657,0.356,0.3939999999999999,78.914
0.38,0.3329999999999999,0.358,79.891
0.557,0.511,0.602,156.042
0.494,0.946,0.741,103.408
0.511,0.0482,0.361,89.811
0.637,0.75,0.84,109.007
0.542,0.0263,0.826,69.359
0.667,0.574,0.882,139.911
0.532,0.6629999999999999,0.7559999999999999,75.14
0.609,0.505,0.762,179.21400000000003
0.4589999999999999,0.427,0.354,139.90200000000002
0.69,0.447,0.67,74.005
0.7959999999999999,0.91,0.5539999999999999,95.998
0.64,0.852,0.7929999999999999,122.902
0.3229999999999999,0.331,0.0947,73.89399999999999
0.77,0.875,0.607,128.026
0.779,0.705,0.946,101.022
0.286,0.0304,0.0865,102.607
0.161,0.0443,0.0391,64.398
0.505,0.657,0.252,196.0
0.7070000000000001,0.299,0.48,141.269
0.657,0.0328,0.0986,121.723
0.263,0.209,0.122,70.91
0.767,0.907,0.7659999999999999,105.243
0.573,0.462,0.181,89.927
0.6890000000000001,0.5820000000000001,0.883,99.021
0.805,0.315,0.775,140.045
0.363,0.0263,0.357,165.688
0.479,0.795,0.432,114.675
0.6890000000000001,0.7390000000000001,0.508,171.957
0.4579999999999999,0.351,0.102,79.993
0.805,0.346,0.5479999999999999,149.986
0.414,0.53,0.1969999999999999,115.6
0.764,0.32,0.575,91.019
0.38,0.242,0.037,66.558
0.196,0.174,0.18,216.021
0.6609999999999999,0.531,0.452,129.933
0.868,0.635,0.621,90.01899999999999
0.5820000000000001,0.742,0.357,94.942
0.332,0.0111,0.113,94.045
0.541,0.677,0.555,101.1
0.373,0.123,0.138,97.129
0.723,0.7170000000000001,0.8270000000000001,121.996
0.88,0.7509999999999999,0.884,117.948
0.754,0.7909999999999999,0.72,122.029
0.62,0.8009999999999999,0.411,175.61900000000003
0.509,0.706,0.765,85.976
0.581,0.257,0.297,140.007
0.87,0.76,0.635,109.901
0.0612,0.017,0.0307,62.232
0.546,0.471,0.256,100.323
0.514,0.882,0.942,92.147
0.7070000000000001,0.833,0.944,80.021
0.705,0.914,0.784,103.89
0.347,0.0228,0.326,75.968
0.755,0.871,0.318,139.937
0.433,0.478,0.7509999999999999,121.946
0.672,0.855,0.6459999999999999,123.056
0.7140000000000001,0.3929999999999999,0.72,67.589
0.304,0.0483,0.301,166.00599999999997
0.609,0.6679999999999999,0.8109999999999999,80.92399999999999
0.47,0.431,0.289,157.98
0.754,0.953,0.212,114.012
0.773,0.561,0.7170000000000001,112.582
0.506,0.22,0.496,93.583
0.606,0.853,0.8220000000000001,178.043
0.5820000000000001,0.127,0.499,87.07799999999999
0.828,0.588,0.598,94.052
0.183,0.0367,0.0389,70.41199999999999
0.481,0.435,0.243,129.063
0.698,0.691,0.472,93.913
0.865,0.57,0.524,124.963
0.838,0.8190000000000001,0.6559999999999999,105.027
0.0877,0.0763,0.0509,78.535
0.7979999999999999,0.675,0.8420000000000001,101.956
0.28,0.996,0.2239999999999999,203.503
0.312,0.3779999999999999,0.146,110.443
